id,name,releasedate,duration,directorid,producerid,writerid,imdb,budget,collection,certification,score
tt3076658,Creed,"27 November 2015 ","2h 13min",/name/nm3363032?ref_=tt_ov_dr,/company/co0016037?ref_=cons_tt_dt_co_1,/name/nm3363032?ref_=tt_ov_wr,7.6,"$35,000,000","$29,632,823",A,0.0000
tt3079380,Spy,"19 June 2015 ","1h 59min",/name/nm0082450?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0082450?ref_=tt_ov_wr,7.0,"$65,000,000","$29,085,719","Rated R for language throughout, violence, and some sexual content including brief graphic nudity",0.0000
tt3095734,"Monster Trucks","13 January 2017 ","1h 44min",/name/nm0917188?ref_=tt_ov_dr,/company/co0336253?ref_=cons_tt_dt_co_1,/name/nm2081046?ref_=tt_ov_wr,5.7,"$125,000,000","$10,950,705","Rated PG for action, peril, brief scary images, and some rude humor",0.0000
tt3110958,"Now You See Me 2","17 June 2016 ","2h 9min",/name/nm0160840?ref_=tt_ov_dr,/company/co0176022?ref_=cons_tt_dt_co_1,/name/nm0004412?ref_=tt_ov_wr,6.5,"$90,000,000","$22,383,146","Rated PG-13 for violence and some language",0.0000
tt3152624,Trainwreck,"7 August 2015 ","2h 5min",/name/nm0031976?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm2154960?ref_=tt_ov_wr,6.2,"$35,000,000","$30,097,040","Rated R for strong sexual content, nudity, language and some drug use",0.0000
tt3168230,"Mr. Holmes","19 June 2015 ","1h 44min",/name/nm0174374?ref_=tt_ov_dr,/company/co0022594?ref_=cons_tt_dt_co_1,/name/nm1616194?ref_=tt_ov_wr,6.9,"$10,000,000","$2,434,908","Rated PG for thematic elements, some disturbing images and incidental smoking",0.0000
tt3181822,"The Boy Next Door","23 January 2015 ","1h 31min",/name/nm0003418?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm3204152?ref_=tt_ov_wr,4.7,"$4,000,000","$14,910,105","Rated R for violence, sexual content/nudity and language",0.0000
tt3183660,"Fantastic Beasts and Where to Find Them","18 November 2016 ","2h 13min",/name/nm0946734?ref_=tt_ov_dr,/company/co0159772?ref_=cons_tt_dt_co_1,/name/nm0746830?ref_=tt_ov_wr,7.4,"$180,000,000","$74,403,387","Rated PG-13 for some fantasy action violence",0.0000
tt3195644,"Insidious: Chapter 3","26 June 2015 ","1h 37min",/name/nm1191481?ref_=tt_ov_dr,/company/co0018555?ref_=cons_tt_dt_co_1,/name/nm1191481?ref_=tt_ov_wr,6.1,"$10,000,000","$22,692,741",A,0.0000
tt3210686,"Son of God","25 April 2014 ","2h 18min",/name/nm0817895?ref_=tt_ov_dr,/company/co0046031?ref_=cons_tt_dt_co_1,/name/nm2589005?ref_=tt_ov_wr,5.7,"$22,000,000","$26,500,000",UA,0.0000
tt3231054,Risen,"19 February 2016 ","1h 47min",/name/nm0721817?ref_=tt_ov_dr,/company/co0192696?ref_=cons_tt_dt_co_1,/name/nm0721817?ref_=tt_ov_wr,6.3,"$20,000,000","$11,801,271","Rated PG-13 for Biblical violence including some disturbing images",0.0000
tt3300542,"London Has Fallen","4 March 2016 ","1h 39min",/name/nm0619836?ref_=tt_ov_dr,/company/co0002572?ref_=cons_tt_dt_co_1,/name/nm4950667?ref_=tt_ov_wr,5.9,"$60,000,000","$21,635,601","Rated R for strong violence and language throughout",0.0000
tt3315342,Logan,"3 March 2017 ","2h 17min",/name/nm0003506?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0003506?ref_=tt_ov_wr,8.1,"$97,000,000","$88,411,916",A,0.0000
tt3322364,Concussion,"5 February 2016 ","2h 3min",/name/nm1481618?ref_=tt_ov_dr,/company/co0562694?ref_=cons_tt_dt_co_1,/name/nm1481618?ref_=tt_ov_wr,7.1,"$35,000,000","$10,513,749","Rated PG-13 for thematic material including some disturbing images, and language",0.0000
tt3322940,Annabelle,"10 October 2014 ","1h 39min",/name/nm0502954?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm2477891?ref_=tt_ov_wr,5.4,"$6,500,000","$37,134,255","Rated R for intense sequences of disturbing violence and terror",0.0000
tt3332064,Pan,"9 October 2015 ","1h 51min",/name/nm0942504?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0297229?ref_=tt_ov_wr,5.8,"$150,000,000","$15,315,435","Rated PG for fantasy action violence, language and some thematic material",0.0000
tt3348730,Jigsaw,"27 October 2017 ","1h 32min",/name/nm1294961?ref_=tt_ov_dr,/company/co0021624?ref_=cons_tt_dt_co_1,/name/nm1539257?ref_=tt_ov_wr,5.9,"$10,000,000","$16,640,452",UA,0.0000
tt3371366,"Transformers: The Last Knight","30 June 2017 ","2h 34min",/name/nm0000881?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm1436466?ref_=tt_ov_wr,5.2,"$217,000,000","$44,680,073","Rated PG-13 for violence and intense sequences of sci-fi action, language, and some innuendo",0.0000
tt3393786,"Jack Reacher: Never Go Back","21 October 2016 ","1h 58min",/name/nm0001880?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0921013?ref_=tt_ov_wr,6.1,"$60,000,000","$22,872,490","Rated PG-13 for sequences of violence and action, some bloody images, language and thematic elements",0.0000
tt3397884,Sicario,"9 October 2015 ","2h 1min",/name/nm0898288?ref_=tt_ov_dr,/company/co0410488?ref_=cons_tt_dt_co_1,/name/nm0792263?ref_=tt_ov_wr,7.6,"$30,000,000","$401,288",A,0.0000
tt3401882,"Fist Fight","17 February 2017 ","1h 31min",/name/nm0007193?ref_=tt_ov_dr,/company/co0046718?ref_=cons_tt_dt_co_1,/name/nm2448917?ref_=tt_ov_wr,5.6,"$22,000,000","$12,201,873","Rated R for language throughout, sexual content/nudity and drug material",0.0000
tt3402236,"Murder on the Orient Express","24 November 2017 ","1h 54min",/name/nm0000110?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0338169?ref_=tt_ov_wr,6.6,"$55,000,000","$28,681,472",UA,0.0000
tt3410834,Allegiant,"18 March 2016 ",2h,/name/nm0777881?ref_=tt_ov_dr,/company/co0064942?ref_=cons_tt_dt_co_1,/name/nm3834300?ref_=tt_ov_wr,5.7,"$110,000,000","$29,027,348","Rated PG-13 for intense violence and action, thematic elements, and some partial nudity",0.0000
tt3411444,Ferdinand,"15 December 2017 ","1h 48min",/name/nm0757858?ref_=tt_ov_dr,/company/co0047265?ref_=cons_tt_dt_co_1,/name/nm0494943?ref_=tt_ov_wr,6.7,"$111,000,000","$13,401,586",UA,0.0000
tt3416828,"Ice Age: Collision Course","15 July 2016 ","1h 34min",/name/nm0862211?ref_=tt_ov_dr,/company/co0047265?ref_=cons_tt_dt_co_1,/name/nm5022110?ref_=tt_ov_wr,5.7,"$105,000,000","$21,373,064","Rated PG for mild rude humor and some action/peril",0.0000
tt3450650,"Paul Blart: Mall Cop 2","17 April 2015 ","1h 34min",/name/nm0275698?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm0416673?ref_=tt_ov_wr,4.4,"$30,000,000","$23,762,435","Rated PG for some violence",0.0000
tt3460252,"The Hateful Eight","15 January 2016 ","3h 7min",/name/nm0000233?ref_=tt_ov_dr,/company/co0282627?ref_=cons_tt_dt_co_1,/name/nm0000233?ref_=tt_ov_wr,7.8,"$44,000,000","$4,610,676",A,0.0000
tt3469046,"Despicable Me 3","16 June 2017 ","1h 29min",/name/nm0049633?ref_=tt_ov_dr,/company/co0221986?ref_=cons_tt_dt_co_1,/name/nm0666791?ref_=tt_ov_wr,6.3,"$80,000,000","$72,434,025",U,0.0000
tt3470600,Sing,"21 December 2016 ","1h 48min",/name/nm1134029?ref_=tt_ov_dr,/company/co0169264?ref_=cons_tt_dt_co_1,/name/nm1134029?ref_=tt_ov_wr,7.1,"$75,000,000","$35,258,145","Rated PG for some rude humor and mild peril",0.0000
tt3486626,"The Nut Job 2: Nutty by Nature","11 August 2017 ","1h 31min",/name/nm2117510?ref_=tt_ov_dr,/company/co0294917?ref_=cons_tt_dt_co_1,/name/nm1779809?ref_=tt_ov_wr,5.2,"$40,000,000","$8,342,311","Rated PG for action and some rude humor",0.0000
tt3498820,"Captain America: Civil War","6 May 2016 ","2h 27min",/name/nm0751577?ref_=tt_ov_dr,/company/co0051941?ref_=cons_tt_dt_co_1,/name/nm1321655?ref_=tt_ov_wr,7.8,"$250,000,000","$179,139,142",UA,0.0000
tt3501632,"Thor: Ragnarok","3 November 2017 ","2h 10min",/name/nm0169806?ref_=tt_ov_dr,/company/co0047120?ref_=cons_tt_dt_co_1,/name/nm3069408?ref_=tt_ov_wr,8.0,"$180,000,000","$122,744,989",UA,0.0000
tt3521126,"The Disaster Artist","8 December 2017 ","1h 44min",/name/nm0290556?ref_=tt_ov_dr,/company/co0380492?ref_=cons_tt_dt_co_1,/name/nm2354099?ref_=tt_ov_wr,7.7,"$10,000,000","$1,211,345","Rated R for language throughout and some sexuality/nudity",0.0000
tt3521164,Moana,"2 December 2016 ","1h 47min",/name/nm0166256?ref_=tt_ov_dr,/company/co0074039?ref_=cons_tt_dt_co_1,/name/nm1158544?ref_=tt_ov_wr,7.6,"$150,000,000","$56,631,401",U,0.0000
tt3530002,"The Night Before","20 November 2015 ","1h 41min",/name/nm1349522?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm1349522?ref_=tt_ov_wr,6.4,"$25,000,000","$9,880,536","Rated R for drug use and language throughout, some strong sexual content and graphic nudity",0.0000
tt3532216,"American Made","29 September 2017 ","1h 55min",/name/nm0510731?ref_=tt_ov_dr,/company/co0285648?ref_=cons_tt_dt_co_1,/name/nm0818889?ref_=tt_ov_wr,7.2,"$50,000,000","$16,776,390","Rated R for language throughout and some sexuality/nudity",0.0000
tt3606752,"Cars 3","16 June 2017 ","1h 42min",/name/nm0270263?ref_=tt_ov_dr,/company/co0017902?ref_=cons_tt_dt_co_1,/name/nm0270263?ref_=tt_ov_wr,6.8,"$175,000,000","$53,688,680",G,0.0000
tt3622592,"Paper Towns","August 2015 ","1h 49min",/name/nm1500577?ref_=tt_ov_dr,/company/co0017497?ref_=cons_tt_dt_co_1,/name/nm2354099?ref_=tt_ov_wr,6.3,"$12,000,000","$12,650,140","Rated PG-13 for some language, drinking, sexuality and partial nudity - all involving teens",0.0000
tt3623726,"Ricki and the Flash","11 September 2015 ","1h 41min",/name/nm0001129?ref_=tt_ov_dr,/company/co0093046?ref_=cons_tt_dt_co_1,/name/nm1959505?ref_=tt_ov_wr,6.0,"$18,000,000","$6,610,961","Rated PG - 13 for thematic material, brief drug content, sexuality and language",0.0000
tt3628584,"Barbershop: The Next Cut","15 April 2016 ","1h 51min",/name/nm0002700?ref_=tt_ov_dr,/company/co0044714?ref_=cons_tt_dt_co_1,/name/nm1244069?ref_=tt_ov_wr,5.9,"$20,000,000","$20,242,415","Rated PG-13 for sexual material and language",0.0000
tt3631112,"The Girl on the Train","14 October 2016 ","1h 52min",/name/nm0853238?ref_=tt_ov_dr,/company/co0567243?ref_=cons_tt_dt_co_1,/name/nm0933379?ref_=tt_ov_wr,6.5,"$45,000,000","$24,536,265","Rated R for violence, sexual content, language and nudity",0.0000
tt3640424,Allied,"23 November 2016 ","2h 4min",/name/nm0000709?ref_=tt_ov_dr,/company/co0209646?ref_=cons_tt_dt_co_1,/name/nm1140275?ref_=tt_ov_wr,7.1,"$85,000,000","$12,701,743","Rated R for violence, some sexuality/nudity, language and brief drug use",0.0000
tt3659388,"The Martian","2 October 2015 ","2h 24min",/name/nm0000631?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm1206844?ref_=tt_ov_wr,8.0,"$108,000,000","$54,308,575",UA,0.0000
tt3682448,"Bridge of Spies","16 October 2015 ","2h 22min",/name/nm0000229?ref_=tt_ov_dr,/company/co0040938?ref_=cons_tt_dt_co_1,/name/nm4131020?ref_=tt_ov_wr,7.6,"$40,000,000","$15,371,203","Rated PG-13 for some violence and brief strong language",0.0000
tt3691740,"The BFG","29 July 2016 ","1h 57min",/name/nm0000229?ref_=tt_ov_dr,/company/co0008970?ref_=cons_tt_dt_co_1,/name/nm0558953?ref_=tt_ov_wr,6.4,"$140,000,000","$19,584,969","Rated PG for action/peril, some scary moments and brief rude humor",0.0000
tt3717252,"Underworld: Blood Wars","2 December 2016 ","1h 31min",/name/nm0283816?ref_=tt_ov_dr,/company/co0005323?ref_=cons_tt_dt_co_1,/name/nm2309430?ref_=tt_ov_wr,5.8,"$35,000,000","$13,688,751","Rated R for strong bloody violence, and some sexuality",0.0000
tt3731562,"Kong: Skull Island","10 March 2017 ","1h 58min",/name/nm3611349?ref_=tt_ov_dr,/company/co0026840?ref_=cons_tt_dt_co_1,/name/nm0319659?ref_=tt_ov_wr,6.7,"$185,000,000","$61,025,472","Rated PG-13 for intense sequences of sci-fi violence and action, and for brief strong language.",0.0000
tt3741834,Lion,"24 February 2017 ","1h 58min",/name/nm0204628?ref_=tt_ov_dr,/company/co0150452?ref_=cons_tt_dt_co_1,/name/nm6506884?ref_=tt_ov_wr,8.1,"$12,000,000","$123,360","Rated PG-13 for thematic material and some sensuality.",0.0000
tt3748528,"Rogue One","16 December 2016 ","2h 13min",/name/nm2284484?ref_=tt_ov_dr,/company/co0071326?ref_=cons_tt_dt_co_1,/name/nm0919363?ref_=tt_ov_wr,7.8,"$200,000,000","$155,081,681",UA,0.0000
tt3760922,"My Big Fat Greek Wedding 2","25 March 2016 ","1h 34min",/name/nm0428600?ref_=tt_ov_dr,/company/co0076476?ref_=cons_tt_dt_co_1,/name/nm0889522?ref_=tt_ov_wr,6.0,"$18,000,000","$17,861,950","Rated PG-13 for some suggestive material",0.0000
tt3783958,"La La Land","16 December 2016 ","2h 8min",/name/nm3227090?ref_=tt_ov_dr,/company/co0046206?ref_=cons_tt_dt_co_1,/name/nm3227090?ref_=tt_ov_wr,8.1,"$30,000,000","$881,104",A,0.0000
tt3799694,"The Nice Guys","20 May 2016 ","1h 56min",/name/nm0000948?ref_=tt_ov_dr,/company/co0572995?ref_=cons_tt_dt_co_1,/name/nm0000948?ref_=tt_ov_wr,7.4,"$50,000,000","$11,203,270","Rated R for violence, sexuality, nudity, language and brief drug use",0.0000
tt3832914,"War Room","28 August 2015 ",2h,/name/nm1731937?ref_=tt_ov_dr,/company/co0521165?ref_=cons_tt_dt_co_1,/name/nm1731937?ref_=tt_ov_wr,6.4,"$3,000,000","$11,351,389","Rated PG for thematic elements throughout",0.0000
tt3850590,Krampus,"4 December 2015 ","1h 38min",/name/nm1002424?ref_=tt_ov_dr,/company/co0159111?ref_=cons_tt_dt_co_1,/name/nm2591926?ref_=tt_ov_wr,6.2,"$15,000,000","$16,293,325","Rated PG-13 for sequences of horror violence/terror, language and some drug material",0.0000
tt3862750,"The Perfect Guy","11 September 2015 ","1h 40min",/name/nm1270033?ref_=tt_ov_dr,/company/co0299281?ref_=cons_tt_dt_co_1,/name/nm0568416?ref_=tt_ov_wr,5.6,"$12,000,000","$25,888,154","Rated PG-13 for violence, menace, sexuality and brief strong language.",0.0000
tt3874544,"The Boss Baby","31 March 2017 ","1h 37min",/name/nm0569891?ref_=tt_ov_dr,/company/co0129164?ref_=cons_tt_dt_co_1,/name/nm0567112?ref_=tt_ov_wr,6.3,"$125,000,000","$50,198,902","Rated PG for some mild rude humor",0.0000
tt3882082,"The Boy","28 January 2016 ","1h 37min",/name/nm0068587?ref_=tt_ov_dr,/company/co0005323?ref_=cons_tt_dt_co_1,/name/nm3771577?ref_=tt_ov_wr,6.0,"$8,000,000","$10,778,392","Rated PG-13 for violence and terror, and for some thematic material",0.0000
tt3890160,"Baby Driver","30 June 2017 ","1h 52min",/name/nm0942367?ref_=tt_ov_dr,/company/co0005883?ref_=cons_tt_dt_co_1,/name/nm0942367?ref_=tt_ov_wr,7.7,"$34,000,000","$20,553,320","Rated R for violence and language throughout",0.0000
tt3896198,"Guardians of the Galaxy Vol. 2","5 May 2017 ","2h 16min",/name/nm0348181?ref_=tt_ov_dr,/company/co0051941?ref_=cons_tt_dt_co_1,/name/nm0348181?ref_=tt_ov_wr,7.7,"$200,000,000","$146,510,104",UA,0.0000
tt3949660,"Teenage Mutant Ninja Turtles: Out of the Shadows","10 June 2016 ","1h 52min",/name/nm1757777?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm0032227?ref_=tt_ov_wr,6.0,"$135,000,000","$35,316,382","Rated PG-13 for sci-fi action violence",0.0000
tt4034228,"Manchester by the Sea","16 December 2016 ","2h 17min",/name/nm0518836?ref_=tt_ov_dr,/company/co0319272?ref_=cons_tt_dt_co_1,/name/nm0518836?ref_=tt_ov_wr,7.9,"$8,500,000","$256,498","Rated R for language throughout and some sexual content",0.0000
tt4046784,"Maze Runner: The Scorch Trials","18 September 2015 ","2h 11min",/name/nm1226871?ref_=tt_ov_dr,/company/co0080580?ref_=cons_tt_dt_co_1,/name/nm2385905?ref_=tt_ov_wr,6.3,"$61,000,000","$30,316,510",UA,0.0000
tt4052882,"The Shallows","16 September 2016 ","1h 26min",/name/nm1429471?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm1097510?ref_=tt_ov_wr,6.3,"$17,000,000","$16,800,868","Rated PG - 13 for bloody images, intense  sequences of peril, and brief strong language",0.0000
tt4094724,"The Purge: Election Year","1 July 2016 ","1h 48min",/name/nm0218621?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0218621?ref_=tt_ov_wr,6.0,"$10,000,000","$30,870,000","Rated R for disturbing bloody violence and strong language",0.0000
tt4116284,"The LEGO Batman Movie","17 February 2017 ","1h 44min",/name/nm0003021?ref_=tt_ov_dr,/company/co0283444?ref_=cons_tt_dt_co_1,/name/nm0334381?ref_=tt_ov_wr,7.3,"$80,000,000","$53,003,468","Rated PG for rude humor and some action",0.0000
tt4131800,"My Little Pony: The Movie","10 November 2017 ","1h 39min",/name/nm2149505?ref_=tt_ov_dr,/company/co0173285?ref_=cons_tt_dt_co_1,/name/nm2436273?ref_=tt_ov_wr,6.2,"$8,885,899,","$21,885,107","Rated PG for mild action",0.0000
tt4136084,"Florence Foster Jenkins","6 May 2016 ","1h 51min",/name/nm0001241?ref_=tt_ov_dr,/company/co0102795?ref_=cons_tt_dt_co_1,/name/nm0552842?ref_=tt_ov_wr,6.9,"$29,000,000","$6,601,313",U,0.0000
tt4172430,"13 Hours","15 January 2016 ","2h 24min",/name/nm0000881?ref_=tt_ov_dr,/company/co0023400?ref_=cons_tt_dt_co_1,/name/nm2353561?ref_=tt_ov_wr,7.3,"$50,000,000","$16,000,000","Rated R for strong combat violence throughout, bloody images, and language",0.0000
tt4178092,"The Gift","7 August 2015 ","1h 48min",/name/nm0249291?ref_=tt_ov_dr,/company/co0098315?ref_=cons_tt_dt_co_1,/name/nm0249291?ref_=tt_ov_wr,7.1,"$5,000,000","$11,854,273","Rated R for language",0.0000
tt4196776,"Jason Bourne","5 August 2016 ","2h 3min",/name/nm0339030?ref_=tt_ov_dr,/company/co0263292?ref_=cons_tt_dt_co_1,/name/nm0339030?ref_=tt_ov_wr,6.6,"$120,000,000","$60,000,000","Rated PG-13 for intense sequences of violence and action, and brief strong language",0.0000
tt4257926,"Miracles from Heaven","2 June 2017 ","1h 49min",/name/nm0726638?ref_=tt_ov_dr,/company/co0071509?ref_=cons_tt_dt_co_1,/name/nm6959877?ref_=tt_ov_wr,7.1,"$13,000,000","$14,812,393","Rated PG for thematic material, including accident and medical images",0.0000
tt4263482,"The VVitch: A New-England Folktale","19 February 2016 ","1h 32min",/name/nm3211470?ref_=tt_ov_dr,/company/co0226159?ref_=cons_tt_dt_co_1,/name/nm3211470?ref_=tt_ov_wr,6.8,"$3,500,000","$8,800,230","Rated R for disturbing violent content and graphic nudity",0.0000
tt4302938,"Kubo and the Two Strings","19 August 2016 ","1h 41min",/name/nm1325899?ref_=tt_ov_dr,/company/co0042399?ref_=cons_tt_dt_co_1,/name/nm1199351?ref_=tt_ov_wr,7.8,"$60,000,000","$12,608,372","Rated PG for thematic  elements, scary images, action and peril",0.0000
tt4361050,"Ouija: Origin of Evil","21 October 2016 ","1h 39min",/name/nm1093039?ref_=tt_ov_dr,/company/co0504433?ref_=cons_tt_dt_co_1,/name/nm1093039?ref_=tt_ov_wr,6.1,"$9,000,000","$14,065,500","Rated PG-13 for disturbing images, terror and thematic elements",0.0000
tt4425200,"John Wick: Chapter 2","17 February 2017 ","2h 2min",/name/nm0821432?ref_=tt_ov_dr,/company/co0046206?ref_=cons_tt_dt_co_1,/name/nm4401003?ref_=tt_ov_wr,7.5,"$40,000,000","$30,436,123",A,0.0000
tt4465564,"Fifty Shades Darker","10 February 2017 ","1h 58min",/name/nm0001226?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0502727?ref_=tt_ov_wr,4.6,"$55,000,000","$46,607,250","Rated R for strong erotic sexual content, some graphic nudity, and language",0.0000
tt4468740,"Paddington 2","12 January 2018 ","1h 44min",/name/nm1653753?ref_=tt_ov_dr,/company/co0355835?ref_=cons_tt_dt_co_1,/name/nm1653753?ref_=tt_ov_wr,8.2,"$1,089,587
            (United Kingdom),","$11,001,961","Rated PG for some action and mild rude humor",0.0000
tt4481514,"The House","30 June 2017 ","1h 28min",/name/nm1157527?ref_=tt_ov_dr,/company/co0186190?ref_=cons_tt_dt_co_1,/name/nm1895993?ref_=tt_ov_wr,5.6,"$40,000,000","$8,724,795","Rated R for language throughout, sexual references, drug use, some violence and brief nudity.",0.0000
tt4501244,"Why Him?","30 December 2016 ","1h 51min",/name/nm0357453?ref_=tt_ov_dr,/company/co0000756?ref_=cons_tt_dt_co_1,/name/nm0357453?ref_=tt_ov_wr,6.2,"$38,000,000","$11,002,986","Rated R for strong language and sexual material throughout",0.0000
tt4555426,"Darkest Hour","22 December 2017 ","2h 5min",/name/nm0942504?ref_=tt_ov_dr,/company/co0403451?ref_=cons_tt_dt_co_1,/name/nm0565026?ref_=tt_ov_wr,7.4,"$30,000,000","$175,006","Rated PG-13 for some thematic material",0.0000
tt4572514,"Patriots Day","13 January 2017 ","2h 13min",/name/nm0000916?ref_=tt_ov_dr,/company/co0376117?ref_=cons_tt_dt_co_1,/name/nm0000916?ref_=tt_ov_wr,7.4,"$45,000,000",$65,"Rated R for violence, realistically graphic injury images, language throughout and some drug use",0.0000
tt4587656,"The Star","17 November 2017 ","1h 26min",/name/nm3302450?ref_=tt_ov_dr,/company/co0248867?ref_=cons_tt_dt_co_1,/name/nm6423183?ref_=tt_ov_wr,5.8,"$18,000,000","$40,852,824","Rated PG for some thematic elements",0.0000
tt4624424,Storks,"23 September 2016 ","1h 27min",/name/nm0831557?ref_=tt_ov_dr,/company/co0449458?ref_=cons_tt_dt_co_1,/name/nm0831557?ref_=tt_ov_wr,6.8,"$70,000,000","$21,311,407","Rated PG for mild action and some thematic elements",0.0000
tt4630562,"The Fate of the Furious","12 April 2017 ","2h 16min",/name/nm0336620?ref_=tt_ov_dr,/company/co0005073?ref_=cons_tt_dt_co_1,/name/nm0860155?ref_=tt_ov_wr,6.7,"$250,000,000","$98,786,705","Rated PG-13 for prolonged sequences of violence and destruction, suggestive content, and language",0.0000
tt4649416,"Almost Christmas","11 November 2016 ","1h 51min",/name/nm0847859?ref_=tt_ov_dr,/company/co0346224?ref_=cons_tt_dt_co_1,/name/nm0847859?ref_=tt_ov_wr,6.0,"$17,000,000","$15,564,000","Rated PG-13 for suggestive material, drug content and language",0.0000
